,popularity,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,year
233,8,261041,0.5720000000000001,0.48,1,-6.386,0.0784,0.000532,0.0008179999999999,0.0969999999999999,0.657,147.94899999999998,4,2020
234,8,252038,0.742,0.87,11,-4.118,0.1169999999999999,0.0209,0.0066799999999999,0.071,0.802,139.991,4,2020
235,8,238345,0.6940000000000001,0.965,4,-3.915,0.142,0.0475,0.0442,0.0523,0.89,144.984,4,2020
236,8,228549,0.527,0.951,10,-2.927,0.0492,0.00744,0.901,0.0386,0.918,145.011,4,2020
237,8,222609,0.7909999999999999,0.785,11,-6.624,0.166,0.00185,0.000473,0.051,0.953,137.944,4,2020
238,9,231480,0.721,0.765,0,-5.672999999999999,0.0628,0.0246,0.222,0.0582,0.911,141.974,4,2020
239,7,245138,0.648,0.835,2,-5.14,0.11,0.00052,0.0648,0.0969,0.667,139.998,4,2020
240,9,253473,0.7290000000000001,0.889,6,-4.105,0.322,0.0126,0.0026,0.0371,0.521,144.974,4,2020
241,9,237444,0.7340000000000001,0.8240000000000001,5,-4.89,0.0774,0.0121,0.0102,0.0404,0.961,140.001,4,2020
242,8,246833,0.672,0.8390000000000001,2,-5.513,0.0592,0.000647,0.299,0.093,0.599,139.969,4,2020
243,8,238322,0.623,0.757,0,-6.045,0.0486,0.00125,0.000324,0.125,0.537,144.993,4,2020
244,9,249867,0.782,0.648,2,-6.648,0.0568,0.0542,0.000339,0.0819,0.767,146.041,4,2020
245,9,245628,0.78,0.6990000000000001,7,-7.099,0.0947,0.00404,0.812,0.063,0.5589999999999999,150.016,4,2020
246,9,268241,0.711,0.718,0,-5.55,0.193,0.0227,0.000724,0.0589,0.674,137.971,4,2020
247,8,264334,0.81,0.7490000000000001,11,-5.462999999999999,0.159,0.00966,0.000237,0.126,0.863,138.037,4,2020
248,9,245607,0.7759999999999999,0.8140000000000001,11,-5.015,0.0872,0.0126,0.0065099999999999,0.0498,0.975,145.011,4,2020
249,8,229858,0.6559999999999999,0.76,1,-7.321000000000001,0.0451,0.00134,0.8190000000000001,0.083,0.812,142.005,4,2020
250,8,241205,0.6859999999999999,0.871,7,-3.964,0.0403,0.00309,0.0002549999999999,0.0484,0.966,144.99200000000002,4,2020
251,8,234345,0.612,0.705,5,-5.8020000000000005,0.0667,0.0146,0.00386,0.0735,0.603,163.90099999999998,4,2020
252,8,251578,0.731,0.77,1,-7.013,0.17,0.0719,0.0004,0.0701,0.637,145.035,4,2020
253,9,240094,0.555,0.726,4,-5.98,0.0331,7.58e-05,0.0723,0.059,0.8540000000000001,144.01,4,2020
254,8,218024,0.746,0.908,11,-5.533,0.318,0.0146,0.000212,0.0683,0.81,142.046,4,2020
255,9,256425,0.494,0.908,5,-3.843,0.062,0.0658,0.0,0.03,0.523,145.903,4,2020
256,8,274274,0.7809999999999999,0.8420000000000001,0,-6.935,0.0819999999999999,0.0141,0.212,0.306,0.89,140.006,4,2020
257,9,226285,0.755,0.451,1,-6.457000000000001,0.129,0.00105,0.000291,0.0811,0.522,140.033,4,2020
258,8,243379,0.674,0.8390000000000001,11,-5.615,0.0871,0.000241,1.02e-05,0.0403,0.962,141.975,4,2020
259,8,243189,0.628,0.7240000000000001,7,-5.297999999999999,0.264,0.0272,8.49e-06,0.0567,0.733,150.018,4,2020
260,8,243342,0.57,0.828,11,-8.738999999999999,0.0667,0.000169,0.0636,0.0732,0.76,145.03799999999998,4,2020
261,8,191983,0.682,0.853,5,-5.377999999999999,0.1689999999999999,0.108,0.0,0.286,0.5579999999999999,140.037,4,2020
262,8,229495,0.524,0.6890000000000001,9,-5.231,0.0607,0.0337,0.0,0.0989,0.405,160.116,4,2020
263,8,251374,0.65,0.938,11,-4.352,0.151,0.00138,0.0457,0.104,0.539,160.311,4,2020
264,9,241684,0.7390000000000001,0.879,2,-3.685,0.114,0.0032,0.0115,0.0793,0.955,142.025,4,2020
265,5,162096,0.182,0.8740000000000001,9,-5.011,0.103,0.411,0.882,0.396,0.12,130.036,4,2021
266,0,664905,0.245,0.0739,0,-23.995,0.0458,0.937,4.51e-05,0.168,0.1009999999999999,75.373,3,2021
267,6,129010,0.805,0.012,10,-20.928,0.0867,0.991,0.921,0.0899,0.104,100.612,3,2021
268,5,100000,0.7090000000000001,0.0894,0,-21.034,0.0533,0.992,0.932,0.15,0.5710000000000001,119.752,4,2020
269,7,100000,0.706,0.0898,0,-21.353,0.0545,0.991,0.941,0.127,0.599,120.128,4,2020
270,7,49000,0.477,0.845,0,-11.146,0.0388,0.6970000000000001,0.988,0.0263,0.161,80.01,1,2020
271,7,218867,0.518,0.551,3,-6.943,0.0268,0.0658,7.3e-05,0.152,0.391,113.739,4,2020
272,6,108019,0.7829999999999999,0.0215,0,-19.725,0.086,0.987,0.883,0.0656,0.141,79.98100000000001,4,2021
273,5,189352,0.0898,0.1989999999999999,7,-15.802,0.0407,0.974,0.938,0.237,0.073,79.82300000000001,4,2021
274,5,192500,0.24,0.216,6,-9.726,0.0507,0.64,0.772,0.134,0.262,69.80199999999999,3,2021
275,6,167099,0.742,0.664,2,-14.736,0.0624,0.639,0.809,0.102,0.967,159.985,4,2021
276,5,215805,0.467,0.317,11,-19.263,0.0712,0.7090000000000001,0.897,0.107,0.373,180.046,4,2021
277,5,295333,0.909,0.0834,7,-22.089,0.0874,0.638,0.8740000000000001,0.11,0.33,89.97399999999999,4,2021
278,6,133092,0.574,0.182,7,-16.197,0.0819999999999999,0.809,0.941,0.156,0.33,80.483,3,2021
279,6,191519,0.621,0.315,9,-20.276,0.0304,0.154,0.852,0.266,0.408,120.027,4,2021
280,5,172750,0.857,0.34,2,-14.168,0.0427,0.67,0.0137,0.13,0.6729999999999999,119.942,4,2021
281,5,136608,0.767,0.431,8,-9.272,0.0383,0.636,0.143,0.109,0.315,119.997,4,2021
282,6,116167,0.655,0.414,6,-16.519000000000002,0.0392,0.593,0.911,0.108,0.396,179.99900000000002,4,2021
283,6,150467,0.899,0.5329999999999999,0,-5.659,0.0855,0.518,4.05e-06,0.109,0.5489999999999999,100.206,4,2020
284,7,168401,0.878,0.725,11,-4.762,0.105,0.391,6.53e-05,0.0949,0.8109999999999999,139.959,4,2020
285,7,129547,0.922,0.545,9,-6.869,0.0368,0.191,0.0,0.121,0.6779999999999999,119.997,4,2020
286,5,212320,0.794,0.365,9,-7.691,0.0412,0.263,2.64e-05,0.235,0.478,110.157,4,2020
287,7,236307,0.838,0.838,2,-4.077,0.1119999999999999,0.18,0.0,0.0824,0.855,115.044,4,2020
288,7,256253,0.7040000000000001,0.77,7,-5.584,0.172,0.0253,0.0231,0.0969999999999999,0.515,160.02200000000002,4,2020
289,7,239999,0.701,0.917,1,-4.833,0.154,0.136,0.00557,0.0465,0.8959999999999999,143.987,4,2020
290,7,259265,0.7390000000000001,0.7879999999999999,11,-5.432,0.0518,0.00259,0.0,0.0836,0.937,127.982,4,2020
291,7,268778,0.713,0.858,5,-4.462,0.352,0.0259,1.6100000000000002e-05,0.0248,0.787,150.05100000000002,4,2020
292,7,274952,0.6509999999999999,0.7759999999999999,5,-5.3260000000000005,0.0586,0.00113,0.00535,0.0402,0.941,155.0,4,2020
293,7,242492,0.7829999999999999,0.536,1,-6.864,0.153,0.00592,0.1639999999999999,0.0515,0.7140000000000001,129.834,4,2020
294,6,272136,0.633,0.926,8,-4.5280000000000005,0.0653,0.00285,0.000336,0.078,0.585,149.935,4,2020
295,7,238334,0.59,0.942,0,-5.0360000000000005,0.0701,0.0139,0.0228,0.307,0.943,144.985,4,2020
296,7,243451,0.687,0.8340000000000001,5,-1.361,0.0889,0.00777,0.0,0.0739,0.872,141.96200000000002,4,2020
297,7,229871,0.589,0.813,6,-6.63,0.105,0.00176,1.53e-05,0.109,0.826,141.959,4,2020
298,7,238364,0.79,0.644,6,-8.104,0.119,0.0157,0.00896,0.0532,0.53,144.987,4,2020
299,6,188081,0.593,0.898,1,-8.392999999999999,0.148,0.0882,0.00126,0.906,0.726,135.079,4,2020
300,7,229202,0.7809999999999999,0.8290000000000001,0,-4.194,0.0699,0.000769,0.000172,0.0338,0.84,143.99200000000002,4,2020
301,7,250181,0.682,0.8390000000000001,8,-5.803,0.0533,0.0218,0.00014,0.044,0.705,142.02700000000002,4,2020
302,6,263534,0.639,0.928,8,-4.976,0.0433,0.00549,0.0,0.0559999999999999,0.8540000000000001,139.972,4,2020
303,7,252464,0.67,0.907,7,-6.727,0.13,0.0567,0.000279,0.0977,0.765,144.511,4,2020
304,7,259106,0.8220000000000001,0.375,4,-18.014,0.254,0.0264,5.25e-06,0.0629,0.792,137.923,4,2020
305,7,244928,0.525,0.721,7,-4.383,0.0404,0.00062,0.215,0.0478,0.757,145.977,4,2020
306,7,233167,0.725,0.8809999999999999,3,-6.21,0.0544,0.00476,0.011,0.0633,0.7120000000000001,140.05100000000002,4,2020
307,7,287973,0.667,0.758,1,-7.59,0.0744,0.0311,4.7e-05,0.0498,0.611,139.97799999999998,4,2020
308,7,248242,0.621,0.939,11,-3.38,0.0524,0.0196,2.83e-06,0.0387,0.962,139.993,4,2020
309,6,246859,0.654,0.852,7,-2.333,0.0607,0.0004669999999999,0.181,0.157,0.784,140.042,4,2020
310,7,225103,0.767,0.8490000000000001,0,-4.1,0.0912,0.0147,0.00474,0.0497,0.922,145.025,4,2020
311,7,246583,0.583,0.968,2,-2.6,0.125,0.0661,0.00114,0.0946,0.888,150.029,4,2020
312,7,222083,0.677,0.828,9,-4.39,0.0624,0.322,0.002,0.134,0.524,149.993,4,2020
313,7,220532,0.546,0.885,8,-4.8180000000000005,0.171,0.0155,0.000249,0.111,0.63,160.053,4,2020
314,7,238321,0.7020000000000001,0.911,1,-5.365,0.157,0.000858,0.00551,0.0342,0.617,145.039,4,2020
315,7,260560,0.723,0.748,4,-7.399,0.0608,0.231,0.000302,0.0407,0.878,139.967,4,2020
316,7,248633,0.73,0.713,6,-4.963,0.0435,0.000607,0.0,0.244,0.953,139.939,4,2020
317,6,219430,0.647,0.879,6,-5.625,0.214,0.108,0.000111,0.188,0.574,87.49,4,2020
318,7,238334,0.59,0.942,0,-5.0360000000000005,0.0701,0.0139,0.0228,0.307,0.943,144.985,4,2020
319,7,241683,0.762,0.752,0,-7.742000000000001,0.126,0.018,0.048,0.0701,0.904,145.025,4,2020
320,7,215999,0.66,0.8170000000000001,1,-6.744,0.136,0.000757,0.00728,0.0664,0.7,159.982,4,2020
321,7,232093,0.8370000000000001,0.8740000000000001,6,-5.486000000000001,0.0831,0.00409,0.000295,0.062,0.969,141.988,4,2020
322,7,243204,0.647,0.848,9,-5.402,0.053,0.0422,0.0387,0.0728,0.977,149.977,4,2020
323,7,243367,0.7490000000000001,0.929,9,-3.152,0.162,0.00488,5.95e-05,0.0244,0.7190000000000001,141.987,4,2020
324,7,218462,0.166,0.0518,7,-26.833,0.0387,0.927,0.898,0.0907,0.0369,77.57,3,2021
325,0,139783,0.7440000000000001,0.635,0,-8.629,0.057,0.016,0.0,0.358,0.1159999999999999,104.989,3,2021
326,0,104668,0.77,0.7809999999999999,0,-10.694,0.2189999999999999,0.162,2.55e-06,0.825,0.632,144.931,4,2021
327,0,287692,0.659,0.8390000000000001,7,-7.505,0.0372,0.000337,0.126,0.107,0.0845,124.015,4,2021
328,0,147217,0.7140000000000001,0.905,0,-6.461,0.0685,0.00845,0.133,0.6859999999999999,0.384,74.998,4,2021
329,0,144430,0.7290000000000001,0.494,6,-17.337,0.0525,0.031,0.7959999999999999,0.11,0.555,159.99200000000002,4,2021
330,0,186274,0.818,0.402,0,-17.965,0.0837,0.784,0.3979999999999999,0.0608,0.0388,130.009,4,2021
331,0,109705,0.882,0.381,8,-8.1,0.412,0.0946,0.00195,0.251,0.119,80.061,1,2020
332,0,320016,0.8059999999999999,0.674,3,-7.547000000000001,0.0499,0.0557,0.7909999999999999,0.706,0.316,122.996,4,2021
333,0,309510,0.758,0.332,1,-22.806,0.0785,0.0956,0.00045,0.102,0.628,122.996,4,2021
334,0,42250,0.987,0.293,9,-11.453,0.1989999999999999,0.00321,1.02e-05,0.128,0.502,119.974,4,2021
335,0,151615,0.591,0.603,0,-11.386,0.3939999999999999,0.216,0.0,0.364,0.728,172.13299999999998,4,2020
336,0,106755,0.797,0.351,1,-13.363,0.46,0.025,0.6679999999999999,0.113,0.31,156.093,4,2021
337,0,305999,0.158,0.0995,10,-21.811,0.0338,0.933,0.936,0.113,0.0369,86.346,3,2021
338,0,199475,0.956,0.485,0,-8.537,0.217,0.124,0.0,0.0937,0.7040000000000001,124.969,4,2020
339,0,175122,0.6459999999999999,0.382,6,-17.141,0.191,0.0821,0.893,0.0792,0.8390000000000001,89.99600000000001,4,2021
340,0,388063,0.672,0.27,9,-12.162,0.0334,0.45,0.892,0.1,0.425,120.008,4,2021
341,0,164603,0.931,0.521,9,-6.456,0.1989999999999999,0.0162,0.0,0.0902,0.627,139.99,4,2020
342,0,174733,0.442,0.604,2,-11.696,0.449,0.0279,0.0,0.16,0.4029999999999999,187.877,4,2021
343,0,336000,0.471,0.4,9,-22.792,0.054,0.00226,0.941,0.0763,0.0393,160.064,4,2021
344,0,92184,0.647,0.73,1,-4.857,0.0357,0.0025,0.909,0.138,0.647,120.036,4,2021
345,0,188735,0.769,0.434,4,-9.257,0.1639999999999999,0.7040000000000001,4.89e-05,0.183,0.93,145.03,4,2020
346,0,234383,0.413,0.924,0,-5.178,0.1119999999999999,0.0473,1.3e-05,0.186,0.407,179.856,4,2021
347,0,133146,0.3879999999999999,0.408,8,-14.959,0.134,0.367,0.0,0.346,0.534,88.603,3,2020
348,0,198576,0.525,0.251,0,-18.286,0.33,0.5479999999999999,0.825,0.128,0.401,86.363,3,2020
349,0,279787,0.727,0.97,7,-4.9830000000000005,0.0426,0.0343,0.000532,0.439,0.753,139.989,4,2021
350,0,220317,0.8370000000000001,0.995,1,-0.54,0.214,0.374,0.0,0.3289999999999999,0.512,130.11700000000002,4,2020
351,3,166192,0.865,0.942,7,-4.124,0.0891,0.309,2.59e-05,0.569,0.813,150.959,4,2021
352,0,102583,0.636,0.774,1,-8.219,0.218,0.179,0.0,0.812,0.608,80.027,4,2021
353,0,204357,0.696,0.516,4,-12.218,0.0613,0.0185,0.914,0.0998,0.243,178.03099999999998,3,2020
354,0,84480,0.778,0.6829999999999999,2,-11.337,0.174,0.155,0.983,0.0835,0.142,124.996,4,2020
355,0,166092,0.5770000000000001,0.415,4,-9.681,0.0664,0.7829999999999999,0.856,0.163,0.242,106.525,4,2020
356,0,93000,0.758,0.563,7,-10.679,0.0252,0.382,0.000106,0.287,0.977,96.041,4,2021
357,0,188889,0.8059999999999999,0.561,0,-9.545,0.0728,0.155,0.0,0.158,0.6940000000000001,108.005,4,2021
358,0,301045,0.203,0.384,1,-12.447,0.0341,0.000642,0.86,0.165,0.0379,54.176,3,2021
359,0,189116,0.314,0.434,7,-11.857,0.0412,0.257,0.878,0.0547,0.421,173.732,4,2021
360,0,189231,0.853,0.83,11,-3.0210000000000004,0.0653,0.0668,0.0,0.124,0.368,103.926,4,2021
361,0,113684,0.7909999999999999,0.476,11,-10.55,0.0718,0.187,0.416,0.218,0.885,95.07,4,2021
362,0,179252,0.7759999999999999,0.684,7,-12.238,0.0728,0.0095,0.0466,0.134,0.966,149.916,4,2020
363,0,190746,0.733,0.737,7,-6.939,0.152,0.00229,0.0,0.168,0.356,142.128,4,2021
364,0,247455,0.777,0.449,9,-11.684,0.036,0.747,0.00351,0.141,0.296,120.032,4,2021
365,0,425824,0.767,0.125,4,-21.456,0.0651,0.217,0.638,0.0642,0.039,120.018,4,2021
366,3,133338,0.296,0.893,2,-7.061,0.0828,0.00022,0.00454,0.0743,0.613,82.324,4,2021
367,1,187573,0.6920000000000001,0.772,2,-7.627000000000001,0.0534,0.2239999999999999,0.000755,0.281,0.594,127.95,4,2021
368,0,199856,0.556,0.631,7,-6.678999999999999,0.0306,0.0026,0.0,0.38,0.365,134.024,4,2021
369,0,129143,0.789,0.281,7,-14.889,0.384,0.02,1.83e-05,0.0972,0.239,105.075,4,2021
370,0,574125,0.609,0.357,6,-14.469,0.0273,0.818,0.649,0.108,0.3289999999999999,111.973,4,2021
371,0,138126,0.264,0.263,2,-5.372000000000001,0.0365,0.802,0.156,0.0736,0.0639,69.202,4,2021
372,0,271743,0.624,0.917,10,-7.33,0.0383,5.7e-05,0.0304,0.11,0.5489999999999999,143.94299999999998,4,2021
373,3,206428,0.138,0.108,5,-20.92,0.0368,0.963,0.935,0.1009999999999999,0.049,91.697,3,2020
374,0,168716,0.447,0.301,4,-8.423,0.0331,0.735,0.953,0.0783,0.504,119.778,4,2021
375,0,142519,0.623,0.384,0,-21.408,0.0369,0.812,0.898,0.107,0.272,129.968,4,2021
376,0,169344,0.5479999999999999,0.848,9,-3.2310000000000003,0.1939999999999999,0.3,0.0,0.161,0.764,179.852,4,2020
377,0,152713,0.528,0.336,11,-17.58,0.0334,0.607,0.0336,0.2189999999999999,0.6559999999999999,80.046,4,2021
378,1,97186,0.436,0.845,1,-4.21,0.4639999999999999,0.0030399999999999,1.76e-05,0.983,0.484,125.968,4,2020
379,0,401821,0.5329999999999999,0.974,11,-2.508,0.158,0.0884,0.00107,0.8420000000000001,0.845,170.726,4,2021
380,0,145711,0.612,0.924,0,-7.209,0.0364,0.042,0.171,0.442,0.29,114.917,4,2020
381,0,261639,0.53,0.61,5,-11.744000000000002,0.0285,0.111,0.314,0.0971,0.775,122.027,4,2020
382,0,170707,0.716,0.545,1,-12.623,0.418,0.547,0.0,0.294,0.528,110.165,4,2021
383,0,257220,0.799,0.706,4,-8.296,0.0732,0.00216,0.879,0.051,0.616,99.986,4,2021
384,0,253492,0.599,0.8109999999999999,11,-4.329,0.0624,0.41,3.36e-06,0.217,0.88,96.39,4,2020
385,0,131250,0.5770000000000001,0.4529999999999999,5,-13.699000000000002,0.0362,0.138,0.8290000000000001,0.088,0.961,127.985,4,2021
386,1,197340,0.653,0.4039999999999999,6,-11.845999999999998,0.0654,0.044,0.911,0.11,0.32,89.98200000000001,4,2021
387,0,353636,0.669,0.901,0,-5.358,0.0342,0.00132,0.922,0.11,0.617,131.97799999999998,4,2021
388,0,1476511,0.444,0.677,7,-9.332,0.0887,0.602,0.000359,0.102,0.747,87.17,4,2020
389,1,190668,0.862,0.541,6,-7.846,0.263,0.0674,0.708,0.0852,0.802,141.089,4,2021
390,0,1133558,0.539,0.823,10,-7.071000000000001,0.221,0.111,0.0002029999999999,0.0357,0.636,113.857,4,2021
391,0,464000,0.639,0.964,5,-1.803,0.293,0.307,0.0,0.4429999999999999,0.5479999999999999,120.645,4,2020
392,0,354847,0.532,0.5379999999999999,2,-9.643,0.305,0.48,0.0,0.139,0.373,112.091,5,2021
393,1,162271,0.852,0.302,3,-10.062,0.0444,0.628,0.945,0.11,0.14,120.002,4,2021
394,0,78766,0.6409999999999999,0.3329999999999999,0,-14.375,0.258,0.226,0.0413,0.114,0.209,84.84,4,2021
395,4,280255,0.0715,0.0836,0,-21.115,0.0398,0.977,0.856,0.0778,0.0369,77.483,4,2020
396,0,284410,0.708,0.8540000000000001,4,-4.112,0.0989,0.196,0.0,0.138,0.731,99.989,4,2021
397,0,143672,0.629,0.957,1,-2.602,0.147,0.26,0.0,0.324,0.667,149.92,4,2020
398,0,202460,0.679,0.89,5,-5.4,0.1689999999999999,0.0279999999999999,0.00872,0.12,0.355,144.961,4,2021
399,0,297000,0.687,0.7879999999999999,8,-10.052,0.0981,0.523,0.0,0.382,0.7190000000000001,134.922,4,2020
400,0,1016477,0.3989999999999999,0.614,10,-13.108,0.513,0.0882,0.0,0.455,0.331,137.188,4,2020
401,0,235311,0.68,0.8009999999999999,9,-10.487,0.0827,6.11e-05,0.901,0.1169999999999999,0.0865,110.047,4,2021
402,0,230690,0.575,0.963,10,-2.216,0.0918,0.309,0.0,0.2239999999999999,0.921,139.874,4,2021
403,3,252359,0.0774,0.091,0,-27.489,0.0418,0.984,0.7559999999999999,0.385,0.0377,80.348,4,2020
404,3,179043,0.7240000000000001,0.911,1,-3.134,0.0777,0.0659,0.0656,0.162,0.59,150.02100000000002,4,2020
405,0,245460,0.579,0.964,1,-3.353,0.0514,0.000196,0.0,0.183,0.562,127.979,4,2021
406,0,86089,0.696,0.58,1,-5.05,0.3389999999999999,0.332,0.0,0.241,0.281,147.878,4,2021
407,0,134713,0.625,0.7859999999999999,10,-8.891,0.0339,0.127,0.674,0.0703,0.97,98.477,4,2020
408,0,69317,0.8740000000000001,0.87,5,-7.066,0.207,0.8340000000000001,0.0,0.472,0.962,92.715,4,2021
409,0,119145,0.8690000000000001,0.472,4,-12.296,0.0958,0.0625,0.359,0.0928,0.275,158.06,4,2020
410,0,351033,0.427,0.953,1,-0.923,0.119,0.272,0.0,0.335,0.523,79.182,4,2020
411,0,143673,0.626,0.0598,5,-31.082,0.581,0.906,0.000628,0.152,0.317,97.837,4,2021
412,0,217696,0.785,0.259,6,-20.523000000000003,0.0866,0.287,0.754,0.111,0.46,120.007,4,2021
413,0,52663,0.728,0.504,5,-19.505,0.804,0.951,0.0,0.183,0.148,112.799,4,2021
414,2,215663,0.6829999999999999,0.921,4,-5.58,0.0616,0.000817,0.907,0.118,0.497,129.964,4,2020
415,0,210667,0.655,0.348,8,-13.978,0.0874,0.00602,0.8059999999999999,0.0984,0.473,180.128,4,2021
416,0,302920,0.544,0.584,1,-9.676,0.0515,0.00548,0.721,0.198,0.43,123.656,3,2021
417,0,304112,0.6729999999999999,0.989,8,-0.78,0.0947,0.371,0.0,0.19,0.879,120.045,4,2020
418,0,594006,0.565,0.908,6,-12.475,0.0528,0.000212,0.265,0.365,0.46,140.043,4,2020
419,0,293333,0.633,0.994,10,-3.757,0.0353,8.93e-06,0.899,0.187,0.585,144.02100000000002,4,2021
420,0,251351,0.581,0.872,7,-7.377000000000001,0.0427,0.0369,0.0903,0.289,0.321,128.065,4,2020
421,0,115278,0.622,0.721,10,-11.577,0.273,0.0691,0.00923,0.15,0.408,75.946,4,2021
422,0,123343,0.868,0.7390000000000001,10,-10.618,0.2289999999999999,0.312,0.0,0.34,0.425,105.018,4,2021
423,0,155967,0.4679999999999999,0.7040000000000001,1,-16.439,0.0392,0.00307,0.759,0.3,0.595,130.342,4,2021
424,0,150514,0.746,0.6940000000000001,0,-11.252,0.19,0.716,0.0,0.1,0.5710000000000001,157.997,4,2020
425,0,97546,0.552,0.422,7,-9.808,0.243,0.179,5.870000000000001e-05,0.0962,0.292,59.038,4,2021
426,0,204875,0.779,0.494,2,-9.503,0.38,0.363,0.0,0.105,0.149,150.033,4,2021
427,0,170250,0.5670000000000001,0.8009999999999999,8,-5.787999999999999,0.222,0.00777,0.0,0.54,0.742,131.903,4,2021
428,0,121394,0.76,0.611,1,-7.4,0.156,0.487,0.0,0.125,0.3339999999999999,115.836,5,2021
429,0,189289,0.636,0.826,9,-5.041,0.429,0.1669999999999999,0.0,0.825,0.75,159.797,4,2020
430,0,282240,0.6920000000000001,0.961,10,-4.839,0.0726,0.00951,0.0377,0.325,0.7170000000000001,124.985,4,2021
431,0,82199,0.736,0.784,0,-9.526,0.118,0.0271,0.19,0.0782,0.619,169.958,4,2021
432,0,112385,0.757,0.396,1,-10.788,0.384,0.0136,0.0,0.125,0.264,77.605,4,2021
433,0,289959,0.7490000000000001,0.728,6,-9.893,0.0504,0.0066599999999999,0.78,0.143,0.139,125.016,4,2021
434,0,148979,0.6920000000000001,0.0326,8,-19.859,0.507,0.978,0.924,0.0763,0.0789,76.735,4,2021
435,0,129567,0.652,0.0114,2,-20.886,0.141,0.989,0.96,0.1169999999999999,0.0589,77.889,3,2021
436,0,125574,0.695,0.0133,5,-19.491,0.104,0.978,0.949,0.0929,0.0673,73.785,5,2021
437,0,108019,0.713,0.0293,8,-20.064,0.0977,0.99,0.946,0.1119999999999999,0.126,80.00399999999999,4,2021
438,0,304533,0.619,0.997,10,-4.032,0.0351,8.32e-06,0.8420000000000001,0.377,0.645,144.999,4,2020
439,0,116564,0.82,0.0151,7,-19.729,0.0615,0.992,0.921,0.113,0.104,105.295,3,2021
440,0,120001,0.644,0.0268,5,-19.54,0.208,0.989,0.952,0.0885,0.11,69.536,4,2021
441,0,148422,0.688,0.0102,7,-20.987,0.263,0.989,0.82,0.106,0.0716,107.364,4,2021
442,0,151580,0.675,0.011,6,-22.048,0.0853,0.992,0.933,0.108,0.0619,75.993,5,2021
443,0,140713,0.698,0.0185,9,-20.196,0.25,0.987,0.731,0.128,0.1119999999999999,114.241,4,2021
444,0,251077,0.597,0.427,1,-9.269,0.0736,0.125,0.0714,0.0938,0.0992,65.051,4,2020
445,0,121765,0.551,0.0319,5,-19.721,0.2289999999999999,0.99,0.937,0.0926,0.148,208.891,3,2021
446,0,148979,0.637,0.0126,6,-18.307,0.481,0.985,0.937,0.0965,0.127,173.15900000000002,3,2021
447,0,104676,0.713,0.0295,8,-20.121,0.1159999999999999,0.989,0.934,0.1119999999999999,0.203,78.266,4,2021
448,0,129010,0.5670000000000001,0.0298,0,-19.668,0.362,0.989,0.922,0.105,0.0639,200.436,3,2021
449,0,121858,0.637,0.0213,3,-20.276,0.114,0.986,0.935,0.105,0.146,100.604,3,2021
450,0,129010,0.86,0.0251,8,-19.801,0.266,0.986,0.911,0.1369999999999999,0.135,134.06799999999998,4,2021
451,0,128000,0.738,0.797,7,-12.408,0.2,0.000962,0.862,0.215,0.706,150.013,4,2020
452,1,108855,0.727,0.0308,8,-19.569000000000003,0.0652,0.985,0.807,0.109,0.132,74.959,4,2021
453,3,116843,0.809,0.0329,2,-19.457,0.0579999999999999,0.99,0.92,0.107,0.147,73.925,4,2021
454,0,129010,0.7490000000000001,0.0366,3,-20.688,0.152,0.989,0.929,0.11,0.145,133.539,4,2021
455,0,200347,0.53,0.335,9,-4.466,0.0244,0.6859999999999999,0.0,0.0975,0.514,81.411,4,2021
456,0,151580,0.6920000000000001,0.00962,5,-20.321,0.3279999999999999,0.985,0.908,0.0912,0.0833,111.712,4,2021
457,0,480000,0.7,0.588,2,-10.875,0.0384,0.0407,0.843,0.119,0.288,124.0,4,2021
458,0,137183,0.675,0.0135,0,-21.017,0.267,0.979,0.816,0.0713,0.0659,102.137,3,2021
459,0,156000,0.412,0.397,5,-16.043,0.03,0.455,0.953,0.11,0.103,99.985,4,2021
460,0,217213,0.435,0.911,7,-2.225,0.0471,0.222,7.45e-06,0.0845,0.623,182.34,4,2021
461,0,423902,0.6629999999999999,0.8809999999999999,7,-6.891,0.0597,0.00028,0.857,0.0571,0.732,126.993,4,2021
462,0,198946,0.7659999999999999,0.282,7,-15.050999999999998,0.0457,0.895,0.917,0.0936,0.853,117.013,4,2021
463,1,105976,0.732,0.0311,4,-20.431,0.0778,0.988,0.769,0.114,0.134,77.132,4,2021
464,0,121765,0.723,0.0325,0,-19.63,0.2189999999999999,0.985,0.879,0.103,0.0591,71.336,4,2021
465,0,116657,0.775,0.0319,3,-20.829,0.0989,0.988,0.875,0.0953,0.0946,105.866,3,2021
466,0,123437,0.6709999999999999,0.031,10,-21.095,0.113,0.986,0.935,0.0989,0.1009999999999999,210.233,5,2021
467,0,114985,0.588,0.0223,4,-21.118,0.309,0.984,0.949,0.108,0.0377,77.833,4,2021
468,0,118422,0.563,0.0256,3,-21.367,0.317,0.991,0.954,0.107,0.0441,79.472,3,2021
469,0,104676,0.727,0.0424,8,-21.261,0.0966,0.98,0.9,0.122,0.086,77.477,4,2021
